N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,6656,2,104501,209002,31.400540865384617,15.700270432692308,31.400540865384617,15.700270432692308
1,8,10035,2,105001,210002,20.926955655206775,10.463477827603388,20.926955655206775,10.463477827603388
1,8,12288,2,105501,211002,17.17138671875,8.585693359375,17.17138671875,8.585693359375
1,8,6144,2,106001,212002,34.505533854166664,17.252766927083332,34.505533854166664,17.252766927083332
1,8,10547,2,106501,213002,20.195505831042002,10.097752915521001,20.195505831042002,10.097752915521001
1,8,9113,2,107001,214002,23.483155931087456,11.741577965543728,23.483155931087456,11.741577965543728
1,8,8601,2,107501,215002,24.9973258923381,12.49866294616905,24.9973258923381,12.49866294616905
1,8,9420,2,108001,216002,22.93014861995754,11.46507430997877,22.93014861995754,11.46507430997877
1,8,9011,2,108501,217002,24.081899900122075,12.040949950061037,24.081899900122075,12.040949950061037
1,8,8499,2,109001,218002,25.650311801388398,12.825155900694199,25.650311801388398,12.825155900694199
1,8,8396,2,109501,219002,26.084087660790853,13.042043830395427,26.084087660790853,13.042043830395427
1,8,12185,2,110001,220002,18.055149774312678,9.027574887156339,18.055149774312678,9.027574887156339
1,8,9216,2,110501,221002,23.98025173611111,11.990125868055555,23.98025173611111,11.990125868055555
1,8,6963,2,111001,222002,31.88309636650869,15.941548183254344,31.88309636650869,15.941548183254344
1,8,10956,2,111501,223002,20.354326396495072,10.177163198247536,20.354326396495072,10.177163198247536
1,8,8396,2,112001,224002,26.679609337779894,13.339804668889947,26.679609337779894,13.339804668889947
1,8,7680,2,112501,225002,29.297135416666666,14.648567708333333,29.297135416666666,14.648567708333333
1,8,11571,2,113001,226002,19.531760435571687,9.765880217785844,19.531760435571687,9.765880217785844
1,8,6348,2,113501,227002,35.7596093257719,17.87980466288595,35.7596093257719,17.87980466288595
1,8,9318,2,114001,228002,24.468984760678257,12.234492380339129,24.468984760678257,12.234492380339129
1,8,10137,2,114501,229002,22.590707309854988,11.295353654927494,22.590707309854988,11.295353654927494
1,8,7680,2,115001,230002,29.948177083333334,14.974088541666667,29.948177083333334,14.974088541666667
1,8,9932,2,115501,231002,23.258356826419654,11.629178413209827,23.258356826419654,11.629178413209827
1,8,12492,2,116001,232002,18.572046109510087,9.286023054755043,18.572046109510087,9.286023054755043
1,8,7475,2,116501,233002,31.170836120401336,15.585418060200668,31.170836120401336,15.585418060200668
1,8,7680,2,117001,234002,30.469010416666666,15.234505208333333,30.469010416666666,15.234505208333333
1,8,12083,2,117501,235002,19.4489779028387,9.72448895141935,19.4489779028387,9.72448895141935
1,8,7884,2,118001,236002,29.93429731100964,14.96714865550482,29.93429731100964,14.96714865550482
1,8,5836,2,118501,237002,40.610349554489375,20.305174777244687,40.610349554489375,20.305174777244687
1,8,10547,2,119001,238002,22.565848108466863,11.282924054233431,22.565848108466863,11.282924054233431
1,8,8192,2,119501,239002,29.175048828125,14.5875244140625,29.175048828125,14.5875244140625
1,8,5939,2,120001,240002,40.41118033338946,20.20559016669473,40.41118033338946,20.20559016669473
1,8,10956,2,120501,241002,21.99726177437021,10.998630887185104,21.99726177437021,10.998630887185104
1,8,8396,2,121001,242002,28.82348737494045,14.411743687470224,28.82348737494045,14.411743687470224
1,8,7168,2,121501,243002,33.900948660714285,16.950474330357142,33.900948660714285,16.950474330357142
1,8,12800,2,122001,244002,19.06265625,9.531328125,19.06265625,9.531328125
1,8,11059,2,122501,245002,22.154082647617326,11.077041323808663,22.154082647617326,11.077041323808663
1,8,10240,2,123001,246002,24.0236328125,12.01181640625,24.0236328125,12.01181640625
1,8,13926,2,123501,247002,17.73675140025851,8.868375700129254,17.73675140025851,8.868375700129254
1,8,8908,2,124001,248002,27.840368208352043,13.920184104176021,27.840368208352043,13.920184104176021
1,8,11264,2,124501,249002,22.106001420454547,11.053000710227273,22.106001420454547,11.053000710227273
1,8,13824,2,125001,250002,18.084635416666668,9.042317708333334,18.084635416666668,9.042317708333334
1,8,12083,2,125501,251002,20.7731523628238,10.3865761814119,20.7731523628238,10.3865761814119
1,8,11673,2,126001,252002,21.588451983209115,10.794225991604558,21.588451983209115,10.794225991604558
1,8,14643,2,126501,253002,17.2780167998361,8.63900839991805,17.2780167998361,8.63900839991805
1,8,11776,2,127001,254002,21.56946331521739,10.784731657608695,21.56946331521739,10.784731657608695
1,8,13312,2,127501,255002,19.155799278846153,9.577899639423077,19.155799278846153,9.577899639423077
1,8,12390,2,128001,256002,20.661985472154964,10.330992736077482,20.661985472154964,10.330992736077482
1,8,11776,2,128501,257002,21.82421875,10.912109375,21.82421875,10.912109375
1,8,14028,2,129001,258002,18.391930424864558,9.195965212432279,18.391930424864558,9.195965212432279
1,8,15155,2,129501,259002,17.090201253711648,8.545100626855824,17.090201253711648,8.545100626855824
1,8,11776,2,130001,260002,22.07897418478261,11.039487092391305,22.07897418478261,11.039487092391305
1,8,10137,2,130501,261002,25.74745980073,12.873729900365,25.74745980073,12.873729900365
1,8,15360,2,131001,262002,17.057421875,8.5287109375,17.057421875,8.5287109375
1,8,10956,2,131501,263002,24.005293902884265,12.002646951442133,24.005293902884265,12.002646951442133
1,8,12083,2,132001,264002,21.8490441115617,10.92452205578085,21.8490441115617,10.92452205578085
1,8,14540,2,132501,265002,18.225722145804678,9.112861072902339,18.225722145804678,9.112861072902339
1,8,28672,2,133001,266002,9.277413504464286,4.638706752232143,9.277413504464286,4.638706752232143
1,8,16076,2,133501,267002,16.60873351579995,8.304366757899976,16.60873351579995,8.304366757899976
1,8,17203,2,134001,268002,15.578794396326222,7.789397198163111,15.578794396326222,7.789397198163111
1,8,12902,2,134501,269002,20.849635715392964,10.424817857696482,20.849635715392964,10.424817857696482
1,8,12083,2,135001,270002,22.345609534056113,11.172804767028056,22.345609534056113,11.172804767028056
1,8,14848,2,135501,271002,18.251751077586206,9.125875538793103,18.251751077586206,9.125875538793103
1,8,12083,2,136001,272002,22.51113134155425,11.255565670777125,22.51113134155425,11.255565670777125
